,id,inspection_day,gender,age,area,income_degree,now_leisure_spend,willingness_to_spending,workday_leisure_avg,weekend_leisure_avg,one_week_total_leisure,rest_rcrt_rate,hobby_rate,self_impt_rate,human_relationship_rate,etc_rate
1989,53364608,20221123,F,20대,경기도,200.0,증가한 편이다,증가할 것이다,2,8,26,28,1,1,70,0
1990,53364711,20221123,F,50대,서울특별시,700.0,비슷하다,증가할 것이다,1,2,9,50,10,10,20,10
1992,53364905,20221123,F,40대,경기도,400.0,증가한 편이다,증가할 것이다,2,10,30,70,0,0,30,0
1993,53364992,20221123,F,60대,충청남도,200.0,크게 감소했다,감소할 것이다,2,1,12,30,30,0,40,0
1994,53365253,20221123,M,20대,경기도,600.0,비슷하다,비슷할 것이다,2,2,14,100,0,0,0,0
1995,53365307,20221123,M,40대,서울특별시,700.0,증가한 편이다,비슷할 것이다,2,8,26,10,20,20,50,0
1996,53365457,20221123,M,30대,부산광역시,600.0,비슷하다,증가할 것이다,2,3,16,50,30,0,20,0
1997,53365548,20221123,M,20대,광주광역시,400.0,비슷하다,비슷할 것이다,4,8,36,10,45,45,0,0
1998,53365639,20221123,F,50대,서울특별시,200.0,증가한 편이다,증가할 것이다,0,4,8,100,0,0,0,0
1999,53365759,20221123,M,40대,울산광역시,400.0,비슷하다,비슷할 것이다,2,4,18,20,20,40,20,0
2000,53365833,20221123,M,40대,서울특별시,700.0,비슷하다,비슷할 것이다,4,10,40,80,0,0,20,0
2001,53365906,20221123,M,40대,부산광역시,700.0,증가한 편이다,증가할 것이다,5,10,45,30,20,10,30,10
2002,53366061,20221123,M,50대,인천광역시,400.0,비슷하다,비슷할 것이다,1,2,9,30,50,0,10,10
2003,53366080,20221123,F,60대,대전광역시,200.0,비슷하다,비슷할 것이다,5,7,39,20,5,20,55,0
2004,53366102,20221123,M,50대,경기도,200.0,비슷하다,감소할 것이다,2,3,16,50,0,0,50,0
2005,53366130,20221123,M,30대,울산광역시,200.0,비슷하다,증가할 것이다,5,15,55,20,10,5,65,0
2006,53366194,20221123,F,50대,경기도,600.0,비슷하다,비슷할 것이다,2,3,16,0,60,10,30,0
2007,53366727,20221123,F,40대,인천광역시,600.0,비슷하다,비슷할 것이다,2,4,18,50,20,10,20,0
2008,53366739,20221123,M,50대,인천광역시,400.0,증가한 편이다,증가할 것이다,2,8,26,30,20,40,10,0
2009,53366867,20221123,F,50대,강원도,400.0,증가한 편이다,증가할 것이다,5,3,31,40,10,30,20,0
2010,53366939,20221123,F,40대,경상남도,600.0,감소한 편이다,증가할 것이다,1,4,13,5,30,30,5,30
2011,53367091,20221123,F,30대,경상남도,200.0,비슷하다,증가할 것이다,2,10,30,30,10,50,10,0
2012,53367108,20221123,M,30대,전라북도,200.0,증가한 편이다,증가할 것이다,3,3,21,0,60,20,20,0
2013,53367146,20221123,F,30대,경기도,200.0,증가한 편이다,비슷할 것이다,2,6,22,10,20,30,40,0
2014,53367152,20221123,F,60대,충청북도,200.0,증가한 편이다,크게 증가할 것이다,6,8,46,20,70,0,10,0
2015,53367302,20221123,M,60대,부산광역시,600.0,증가한 편이다,증가할 것이다,3,3,21,50,20,30,0,0
2016,53367382,20221123,M,40대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,4,18,10,20,20,0,50
2017,53367493,20221123,F,20대,광주광역시,600.0,크게 증가했다,감소할 것이다,2,3,16,20,20,0,60,0
2018,53367565,20221123,M,60대,서울특별시,700.0,비슷하다,비슷할 것이다,2,2,14,30,30,30,10,0
2019,53367740,20221123,M,50대,경기도,700.0,비슷하다,비슷할 것이다,3,10,35,50,30,0,20,0
2021,53367812,20221123,M,60대,울산광역시,200.0,비슷하다,비슷할 것이다,2,2,14,40,20,10,30,0
2022,53367862,20221123,F,20대,경기도,200.0,증가한 편이다,비슷할 것이다,1,0,5,90,0,0,10,0
2023,53367879,20221123,F,30대,부산광역시,400.0,감소한 편이다,증가할 것이다,1,3,11,50,10,20,20,0
2024,53367900,20221123,M,50대,경기도,700.0,비슷하다,비슷할 것이다,3,8,31,50,20,10,10,10
2025,53367986,20221123,M,60대,인천광역시,200.0,감소한 편이다,감소할 것이다,2,3,16,10,30,30,30,0
2026,53368106,20221123,M,40대,대구광역시,400.0,증가한 편이다,증가할 것이다,1,10,25,60,20,0,20,0
2028,53368449,20221123,F,40대,울산광역시,400.0,비슷하다,비슷할 것이다,4,6,32,10,20,20,50,0
2029,53368525,20221123,F,60대,경상북도,400.0,비슷하다,비슷할 것이다,2,3,16,20,0,40,40,0
2030,53368650,20221123,M,30대,강원도,700.0,증가한 편이다,증가할 것이다,1,1,7,50,0,0,50,0
2031,53368706,20221123,F,50대,충청남도,200.0,비슷하다,비슷할 것이다,3,2,19,40,30,0,30,0
2032,53368917,20221123,M,60대,경기도,400.0,증가한 편이다,비슷할 것이다,5,12,49,80,10,2,8,0
2033,53368944,20221123,M,30대,경기도,600.0,감소한 편이다,감소할 것이다,2,2,14,85,5,3,7,0
2034,53369066,20221123,F,60대,인천광역시,200.0,증가한 편이다,비슷할 것이다,3,5,25,30,20,30,20,0
2035,53369130,20221123,F,30대,서울특별시,200.0,비슷하다,감소할 것이다,4,8,36,40,10,40,10,0
2036,53369231,20221123,F,60대,인천광역시,200.0,크게 증가했다,크게 증가할 것이다,0,0,0,60,0,0,0,40
2037,53369269,20221123,M,20대,경상북도,200.0,크게 증가했다,크게 증가할 것이다,3,8,31,30,30,10,30,0
2038,53369414,20221123,M,20대,부산광역시,600.0,증가한 편이다,증가할 것이다,3,6,27,50,50,0,0,0
2039,53369737,20221123,M,30대,대구광역시,600.0,증가한 편이다,증가할 것이다,4,12,44,0,20,60,20,0
2040,53369952,20221123,M,60대,경상북도,200.0,비슷하다,비슷할 것이다,1,2,9,10,70,0,20,0
2041,53369971,20221123,M,50대,제주특별자치도,700.0,비슷하다,감소할 것이다,1,4,13,30,50,10,10,0
2042,53370001,20221123,M,50대,경상북도,700.0,비슷하다,비슷할 것이다,3,8,31,60,20,10,10,0
2043,53370029,20221123,F,60대,경기도,200.0,증가한 편이다,증가할 것이다,2,5,20,80,20,0,0,0
2044,53370223,20221123,M,40대,전라북도,200.0,비슷하다,증가할 것이다,1,3,11,20,20,30,30,0
2045,53370336,20221123,M,40대,인천광역시,600.0,증가한 편이다,증가할 것이다,1,2,9,40,20,10,30,0
2046,53370416,20221123,M,50대,강원도,400.0,비슷하다,비슷할 것이다,3,8,31,10,30,10,30,20
2048,53370771,20221123,F,40대,부산광역시,700.0,증가한 편이다,증가할 것이다,2,4,18,20,10,30,30,10
2049,53370805,20221123,M,50대,인천광역시,400.0,감소한 편이다,비슷할 것이다,2,3,16,50,20,10,20,0
2051,53371001,20221123,M,30대,대전광역시,600.0,증가한 편이다,증가할 것이다,3,8,31,10,5,35,50,0
2052,53371186,20221123,F,30대,경기도,400.0,비슷하다,증가할 것이다,2,3,16,80,0,0,20,0
2054,53371340,20221123,F,40대,부산광역시,200.0,비슷하다,비슷할 것이다,1,10,25,20,20,20,20,20
2055,53371420,20221123,M,30대,경기도,700.0,증가한 편이다,증가할 것이다,3,10,35,40,20,10,30,0
2056,53371568,20221123,F,20대,서울특별시,600.0,증가한 편이다,비슷할 것이다,1,3,11,60,0,30,10,0
2057,53371594,20221123,F,60대,충청남도,400.0,증가한 편이다,증가할 것이다,4,4,28,10,50,20,20,0
2058,53371614,20221123,M,50대,인천광역시,400.0,증가한 편이다,크게 증가할 것이다,1,3,11,50,30,0,20,0
2059,53371642,20221123,M,30대,경상남도,400.0,비슷하다,비슷할 것이다,3,3,21,0,100,0,0,0
2060,53371670,20221123,F,60대,전라북도,600.0,증가한 편이다,증가할 것이다,3,6,27,40,20,10,10,20
2062,53372041,20221123,M,50대,부산광역시,700.0,비슷하다,증가할 것이다,1,2,9,20,20,20,40,0
2063,53372303,20221123,M,40대,제주특별자치도,600.0,증가한 편이다,증가할 것이다,3,10,35,30,30,30,10,0
2064,53372484,20221123,F,30대,서울특별시,400.0,비슷하다,비슷할 것이다,3,7,29,60,20,10,10,0
2065,53372536,20221123,M,40대,서울특별시,200.0,비슷하다,비슷할 것이다,1,2,9,30,30,20,20,0
2067,53373337,20221123,M,40대,충청북도,200.0,증가한 편이다,증가할 것이다,2,1,12,20,0,0,80,0
2068,53373453,20221123,M,20대,인천광역시,200.0,증가한 편이다,감소할 것이다,3,9,33,50,20,0,30,0
2069,53373596,20221123,F,40대,경기도,600.0,증가한 편이다,증가할 것이다,2,5,20,70,0,0,30,0
2070,53373623,20221123,M,50대,대전광역시,700.0,증가한 편이다,증가할 것이다,2,5,20,40,30,10,20,0
2071,53373680,20221123,M,40대,경기도,700.0,비슷하다,비슷할 것이다,3,6,27,40,50,10,0,0
2072,53373687,20221123,F,40대,대구광역시,400.0,비슷하다,비슷할 것이다,3,0,15,50,0,40,10,0
2073,53373725,20221123,M,20대,경기도,200.0,증가한 편이다,증가할 것이다,2,5,20,20,20,30,30,0
2074,53373755,20221123,M,50대,인천광역시,600.0,감소한 편이다,감소할 것이다,3,8,31,50,25,5,20,0
2075,53373924,20221123,M,40대,부산광역시,400.0,비슷하다,비슷할 것이다,1,2,9,60,10,10,20,0
2076,53374329,20221123,M,30대,서울특별시,200.0,비슷하다,비슷할 것이다,3,2,19,20,30,30,20,0
2077,53374468,20221123,F,50대,부산광역시,600.0,비슷하다,비슷할 것이다,1,1,7,30,0,0,50,20
2078,53374474,20221123,F,60대,인천광역시,400.0,감소한 편이다,감소할 것이다,1,3,11,10,30,0,30,30
2079,53374475,20221123,M,60대,대구광역시,200.0,비슷하다,비슷할 것이다,3,3,21,20,20,10,20,30
2080,53374680,20221123,F,40대,서울특별시,700.0,증가한 편이다,증가할 것이다,3,5,25,7,40,3,50,0
2081,53374980,20221123,F,40대,서울특별시,200.0,감소한 편이다,비슷할 것이다,1,12,29,70,10,10,10,0
2082,53375045,20221123,M,20대,충청북도,400.0,비슷하다,비슷할 것이다,1,1,7,5,65,0,30,0
2083,53375095,20221123,M,20대,경기도,700.0,증가한 편이다,증가할 것이다,5,6,37,64,35,0,1,0
2085,53375219,20221123,F,50대,서울특별시,700.0,비슷하다,비슷할 것이다,1,3,11,40,5,20,30,5
2086,53375364,20221123,F,30대,경기도,400.0,비슷하다,증가할 것이다,3,5,25,70,0,0,30,0
2087,53375373,20221123,M,30대,서울특별시,600.0,감소한 편이다,감소할 것이다,1,1,7,0,100,0,0,0
2088,53375464,20221123,M,40대,강원도,600.0,비슷하다,비슷할 것이다,1,2,9,30,50,10,10,0
2089,53375619,20221123,M,60대,서울특별시,200.0,비슷하다,증가할 것이다,2,3,16,10,30,20,30,10
2090,53375631,20221123,M,40대,대구광역시,700.0,비슷하다,감소할 것이다,2,4,18,40,30,20,10,0
2091,53376056,20221123,M,30대,서울특별시,200.0,비슷하다,비슷할 것이다,8,8,56,70,10,20,0,0
2092,53376181,20221123,F,60대,충청남도,400.0,비슷하다,비슷할 것이다,4,3,26,10,40,20,30,0
2093,53376308,20221123,F,40대,울산광역시,400.0,증가한 편이다,증가할 것이다,1,1,7,70,10,5,15,0
2094,53376407,20221123,F,40대,강원도,400.0,감소한 편이다,증가할 것이다,2,5,20,20,80,0,0,0
2095,53376601,20221123,M,30대,경상남도,200.0,비슷하다,비슷할 것이다,2,5,20,70,10,0,20,0
2096,53376671,20221123,F,60대,전라남도,200.0,증가한 편이다,비슷할 것이다,1,2,9,60,10,10,10,10
2097,53376823,20221123,M,30대,울산광역시,200.0,비슷하다,비슷할 것이다,2,18,46,70,10,10,10,0
2098,53376833,20221123,F,20대,경상남도,400.0,증가한 편이다,비슷할 것이다,5,5,35,30,10,10,50,0
2099,53377050,20221123,F,50대,광주광역시,700.0,증가한 편이다,증가할 것이다,2,3,16,40,30,20,10,0
2100,53377054,20221123,F,60대,전라북도,200.0,비슷하다,증가할 것이다,4,0,20,5,70,20,5,0
2101,53377167,20221123,F,50대,경상북도,400.0,증가한 편이다,증가할 것이다,2,0,10,10,80,10,0,0
2102,53377184,20221123,F,50대,전라남도,700.0,비슷하다,비슷할 것이다,3,5,25,45,0,5,50,0
2103,53377223,20221123,F,30대,인천광역시,600.0,증가한 편이다,증가할 것이다,4,12,44,40,20,20,20,0
2106,53322252,20221130,M,50대,서울특별시,400.0,감소한 편이다,감소할 것이다,2,5,20,30,60,10,0,0
2107,53322282,20221130,F,60대,서울특별시,600.0,감소한 편이다,비슷할 것이다,1,3,11,30,20,30,20,0
2108,53322292,20221130,F,40대,서울특별시,600.0,증가한 편이다,증가할 것이다,4,5,30,30,30,0,40,0
2109,53322328,20221130,M,50대,서울특별시,700.0,비슷하다,비슷할 것이다,2,3,16,20,5,45,30,0
2110,53322420,20221130,F,50대,서울특별시,400.0,증가한 편이다,증가할 것이다,1,6,17,50,0,30,20,0
2111,53322773,20221130,M,30대,서울특별시,600.0,비슷하다,비슷할 것이다,1,5,15,80,10,10,0,0
2112,53323045,20221130,F,20대,서울특별시,600.0,증가한 편이다,비슷할 것이다,5,8,41,70,20,10,0,0
2113,53323433,20221130,F,50대,서울특별시,700.0,비슷하다,증가할 것이다,2,5,20,30,10,10,20,30
2114,53323515,20221130,F,40대,서울특별시,200.0,크게 감소했다,크게 감소할 것이다,2,1,12,70,10,10,10,0
2115,53323528,20221130,M,20대,서울특별시,200.0,증가한 편이다,비슷할 것이다,3,10,35,20,50,0,30,0
2116,53323550,20221130,M,30대,서울특별시,400.0,비슷하다,비슷할 것이다,2,2,14,40,20,20,20,0
2117,53323605,20221130,F,30대,서울특별시,400.0,비슷하다,증가할 것이다,2,4,18,50,0,0,50,0
2118,53323638,20221130,M,40대,서울특별시,400.0,감소한 편이다,비슷할 것이다,3,10,35,20,20,50,10,0
2119,53323752,20221130,F,20대,서울특별시,200.0,크게 증가했다,비슷할 것이다,5,13,51,20,10,0,70,0
2121,53323843,20221130,M,40대,서울특별시,600.0,증가한 편이다,증가할 것이다,5,5,35,70,20,10,0,0
2123,53324336,20221130,F,50대,서울특별시,600.0,비슷하다,감소할 것이다,4,4,28,50,20,20,10,0
2125,53324637,20221130,M,50대,서울특별시,400.0,증가한 편이다,비슷할 것이다,2,7,24,10,50,10,30,0
2126,53324755,20221130,M,60대,서울특별시,200.0,증가한 편이다,비슷할 것이다,2,2,14,0,50,0,50,0
2127,53324859,20221130,F,30대,서울특별시,700.0,증가한 편이다,감소할 것이다,6,10,50,30,10,10,50,0
2128,53325006,20221130,M,40대,서울특별시,400.0,비슷하다,증가할 것이다,3,4,23,0,80,20,0,0
2129,53325135,20221130,F,20대,서울특별시,700.0,비슷하다,비슷할 것이다,7,0,35,15,15,5,65,0
2130,53325282,20221130,F,60대,서울특별시,400.0,증가한 편이다,증가할 것이다,2,6,22,10,50,20,20,0
2131,53325306,20221130,M,60대,서울특별시,200.0,증가한 편이다,증가할 것이다,5,5,35,80,5,0,15,0
2132,53325453,20221130,F,60대,전라남도,400.0,감소한 편이다,증가할 것이다,2,3,16,30,40,10,20,0
2133,53325524,20221130,M,60대,충청북도,400.0,비슷하다,비슷할 것이다,4,3,26,20,30,30,20,0
2134,53325619,20221130,M,30대,광주광역시,700.0,비슷하다,증가할 것이다,1,2,9,60,0,0,40,0
2135,53325643,20221130,F,50대,서울특별시,400.0,비슷하다,비슷할 것이다,3,5,25,40,10,20,30,0
2136,53325713,20221130,F,40대,경기도,400.0,비슷하다,비슷할 것이다,6,10,50,70,10,15,5,0
2137,53325791,20221130,M,50대,인천광역시,400.0,증가한 편이다,증가할 것이다,2,3,16,30,30,20,20,0
2138,53326017,20221130,F,60대,충청북도,700.0,감소한 편이다,증가할 것이다,2,2,14,30,40,20,10,0
2139,53326025,20221130,F,40대,경기도,700.0,증가한 편이다,증가할 것이다,3,1,17,60,10,10,20,0
2140,53326109,20221130,M,60대,대구광역시,200.0,비슷하다,증가할 것이다,2,3,16,80,20,0,0,0
2141,53326407,20221130,F,30대,서울특별시,400.0,감소한 편이다,비슷할 것이다,1,8,21,70,0,0,0,30
2142,53326445,20221130,F,50대,인천광역시,400.0,비슷하다,비슷할 것이다,2,2,14,10,20,10,50,10
2143,53326515,20221130,M,40대,대구광역시,200.0,증가한 편이다,증가할 것이다,2,4,18,0,0,20,80,0
2145,53326610,20221130,M,50대,대구광역시,400.0,비슷하다,비슷할 것이다,7,7,49,100,0,0,0,0
2146,53326666,20221130,M,60대,강원도,200.0,비슷하다,비슷할 것이다,3,5,25,10,40,30,20,0
2147,53326804,20221130,M,30대,대구광역시,200.0,증가한 편이다,증가할 것이다,2,10,30,100,0,0,0,0
2148,53326810,20221130,F,20대,세종특별자치시,600.0,증가한 편이다,크게 증가할 것이다,2,2,14,80,0,0,20,0
2149,53326872,20221130,M,30대,강원도,200.0,증가한 편이다,증가할 것이다,1,5,15,20,80,0,0,0
2150,53326893,20221130,F,60대,경상북도,200.0,증가한 편이다,비슷할 것이다,4,5,30,50,20,20,10,0
2151,53327099,20221130,M,50대,경상북도,200.0,비슷하다,비슷할 것이다,2,2,14,30,60,0,10,0
2153,53327241,20221130,F,30대,경기도,400.0,비슷하다,비슷할 것이다,2,6,22,30,10,10,50,0
2154,53327369,20221130,M,60대,전라북도,200.0,비슷하다,비슷할 것이다,4,6,32,60,10,10,20,0
2155,53327421,20221130,M,20대,충청남도,600.0,증가한 편이다,비슷할 것이다,5,15,55,70,10,0,20,0
2156,53327446,20221130,M,30대,대구광역시,400.0,감소한 편이다,감소할 것이다,3,8,31,30,30,0,40,0
2157,53327467,20221130,M,30대,인천광역시,600.0,비슷하다,비슷할 것이다,8,8,56,100,0,0,0,0
2158,53327515,20221130,F,30대,대전광역시,400.0,증가한 편이다,증가할 것이다,1,4,13,40,20,10,30,0
2159,53327526,20221130,M,40대,경기도,600.0,증가한 편이다,증가할 것이다,1,2,9,10,50,10,30,0
2160,53327555,20221130,F,30대,세종특별자치시,700.0,증가한 편이다,증가할 것이다,3,0,15,80,0,0,20,0
2161,53327625,20221130,M,60대,인천광역시,400.0,비슷하다,감소할 것이다,3,8,31,100,0,0,0,0
2162,53327714,20221130,M,50대,서울특별시,400.0,비슷하다,증가할 것이다,2,8,26,10,10,70,10,0
2163,53327924,20221130,F,50대,광주광역시,600.0,비슷하다,비슷할 것이다,4,4,28,30,10,10,50,0
2164,53328080,20221130,F,50대,충청북도,400.0,감소한 편이다,감소할 것이다,3,4,23,30,10,30,30,0
2165,53328209,20221130,M,20대,서울특별시,400.0,증가한 편이다,비슷할 것이다,4,8,36,20,30,0,50,0
2166,53328328,20221130,M,20대,서울특별시,400.0,비슷하다,증가할 것이다,8,10,60,50,0,0,50,0
2167,53328650,20221130,M,50대,경기도,600.0,비슷하다,비슷할 것이다,1,2,9,0,50,50,0,0
2168,53328751,20221130,F,50대,인천광역시,400.0,감소한 편이다,감소할 것이다,2,3,16,70,10,10,10,0
2169,53329210,20221130,M,30대,서울특별시,400.0,비슷하다,비슷할 것이다,1,2,9,40,10,10,40,0
2170,53329305,20221130,M,30대,경기도,200.0,비슷하다,비슷할 것이다,4,4,28,100,0,0,0,0
2171,53329331,20221130,M,50대,경기도,600.0,비슷하다,증가할 것이다,2,6,22,70,10,10,10,0
2172,53329637,20221130,F,20대,부산광역시,400.0,증가한 편이다,증가할 것이다,1,3,11,100,0,0,0,0
2174,53330049,20221130,F,50대,부산광역시,200.0,감소한 편이다,감소할 것이다,1,3,11,50,20,30,0,0
2175,53330090,20221130,M,30대,경상남도,200.0,크게 증가했다,비슷할 것이다,0,1,2,0,100,0,0,0
2176,53330125,20221130,M,20대,대전광역시,400.0,비슷하다,비슷할 것이다,2,5,20,20,0,30,50,0
2177,53330349,20221130,M,40대,서울특별시,200.0,비슷하다,비슷할 것이다,1,3,11,20,20,20,40,0
2178,53330356,20221130,F,50대,인천광역시,400.0,비슷하다,비슷할 것이다,3,2,19,70,30,0,0,0
2179,53330365,20221130,M,30대,경기도,700.0,증가한 편이다,비슷할 것이다,0,3,6,100,0,0,0,0
2181,53330531,20221130,M,50대,경기도,700.0,증가한 편이다,증가할 것이다,4,10,40,10,50,0,40,0
2182,53330608,20221130,M,20대,광주광역시,200.0,감소한 편이다,비슷할 것이다,1,5,15,10,10,10,70,0
2183,53330740,20221130,M,50대,경기도,200.0,비슷하다,비슷할 것이다,2,3,16,0,40,0,60,0
2184,53330764,20221130,F,30대,경상남도,700.0,크게 증가했다,비슷할 것이다,4,8,36,60,25,0,15,0
2185,53330774,20221130,M,30대,전라남도,200.0,비슷하다,비슷할 것이다,3,8,31,40,40,10,10,0
2186,53331002,20221130,F,50대,경기도,700.0,증가한 편이다,증가할 것이다,3,2,19,60,0,0,40,0
2187,53331084,20221130,M,40대,부산광역시,200.0,비슷하다,비슷할 것이다,1,1,7,80,0,0,20,0
2188,53331264,20221130,M,20대,전라북도,600.0,크게 감소했다,감소할 것이다,6,12,54,75,20,5,0,0
2189,53331271,20221130,M,40대,서울특별시,400.0,비슷하다,비슷할 것이다,2,4,18,25,15,10,50,0
2190,53331278,20221130,M,60대,경기도,400.0,비슷하다,증가할 것이다,5,10,45,60,20,20,0,0
2191,53331374,20221130,F,20대,경기도,700.0,증가한 편이다,증가할 것이다,2,8,26,80,10,5,5,0
2192,53331390,20221130,M,20대,부산광역시,400.0,비슷하다,비슷할 것이다,1,3,11,70,10,10,10,0
2193,53331427,20221130,M,50대,경기도,700.0,감소한 편이다,증가할 것이다,1,4,13,50,30,0,20,0
2194,53331438,20221130,M,20대,서울특별시,200.0,감소한 편이다,비슷할 것이다,1,4,13,50,10,30,10,0
2195,53331644,20221130,M,50대,부산광역시,200.0,비슷하다,비슷할 것이다,5,5,35,50,10,10,30,0
2196,53331959,20221130,F,30대,경기도,400.0,비슷하다,비슷할 것이다,4,1,22,30,0,50,20,0
2197,53331986,20221130,F,40대,전라북도,400.0,비슷하다,비슷할 것이다,5,5,35,50,30,10,10,0
2198,53332159,20221130,M,50대,서울특별시,600.0,감소한 편이다,증가할 것이다,2,5,20,0,20,50,30,0
2199,53332187,20221130,F,60대,충청남도,600.0,증가한 편이다,감소할 것이다,2,3,16,30,30,10,30,0
2200,53332281,20221130,M,30대,대구광역시,400.0,비슷하다,비슷할 것이다,3,6,27,10,60,10,20,0
2202,53332448,20221130,F,60대,경상북도,200.0,증가한 편이다,증가할 것이다,2,2,14,30,20,20,30,0
2203,53332521,20221130,F,60대,서울특별시,200.0,비슷하다,감소할 것이다,2,15,40,5,15,15,30,35
2204,53332626,20221130,F,40대,울산광역시,400.0,증가한 편이다,비슷할 것이다,3,3,21,10,40,20,30,0
2205,53332646,20221130,M,60대,부산광역시,600.0,비슷하다,비슷할 것이다,10,10,70,20,30,30,20,0
2206,53332910,20221130,F,50대,강원도,200.0,증가한 편이다,증가할 것이다,6,8,46,10,50,30,10,0
2207,53332918,20221130,M,60대,부산광역시,600.0,증가한 편이다,증가할 것이다,5,6,37,20,60,0,20,0
2208,53333007,20221130,F,40대,부산광역시,700.0,비슷하다,비슷할 것이다,2,5,20,30,30,20,20,0
2209,53333240,20221130,F,40대,인천광역시,200.0,증가한 편이다,증가할 것이다,5,5,35,70,0,0,30,0
2210,53333386,20221130,F,30대,인천광역시,200.0,비슷하다,증가할 것이다,4,6,32,20,30,20,30,0
2211,53333543,20221130,F,40대,경기도,700.0,크게 증가했다,크게 증가할 것이다,3,7,29,70,10,0,20,0
2212,53333582,20221130,F,30대,서울특별시,200.0,비슷하다,비슷할 것이다,1,2,9,10,10,20,60,0
2213,53333584,20221130,M,40대,경상북도,400.0,증가한 편이다,감소할 것이다,3,12,39,30,0,0,0,70
2214,53333654,20221130,M,30대,전라북도,400.0,비슷하다,비슷할 것이다,1,3,11,80,10,5,5,0
2215,53333881,20221130,M,20대,부산광역시,700.0,증가한 편이다,증가할 것이다,3,3,21,20,20,0,60,0
2216,53333904,20221130,F,30대,충청북도,400.0,증가한 편이다,증가할 것이다,1,6,17,30,30,0,40,0
2217,53334070,20221130,M,40대,경상북도,400.0,비슷하다,비슷할 것이다,2,2,14,20,20,20,40,0
2218,53334154,20221130,M,40대,서울특별시,400.0,증가한 편이다,증가할 것이다,4,8,36,90,10,0,0,0
2220,53334468,20221130,F,30대,서울특별시,700.0,증가한 편이다,증가할 것이다,3,10,35,80,5,0,15,0
2221,53334850,20221130,M,50대,경기도,400.0,비슷하다,비슷할 것이다,5,2,29,100,0,0,0,0
2222,53334861,20221130,F,30대,전라북도,200.0,비슷하다,증가할 것이다,1,5,15,50,0,50,0,0
2223,53334944,20221130,M,50대,경상북도,600.0,비슷하다,비슷할 것이다,1,2,9,50,10,0,0,40
2224,53334992,20221130,F,30대,경기도,200.0,증가한 편이다,증가할 것이다,3,4,23,70,10,15,5,0
2225,53335194,20221130,F,50대,경상남도,700.0,비슷하다,비슷할 것이다,4,8,36,50,20,0,30,0
2226,53335236,20221130,F,20대,전라남도,700.0,비슷하다,크게 증가할 것이다,5,12,49,50,0,20,30,0
2227,53335244,20221130,F,60대,충청북도,200.0,감소한 편이다,크게 감소할 것이다,4,6,32,50,0,0,50,0
2228,53335248,20221130,F,40대,울산광역시,600.0,증가한 편이다,증가할 것이다,2,5,20,50,50,0,0,0
2229,53335422,20221130,M,30대,경기도,600.0,비슷하다,증가할 것이다,2,5,20,30,15,5,50,0
2230,53335445,20221130,M,40대,경상북도,600.0,증가한 편이다,비슷할 것이다,2,5,20,30,5,20,45,0
2231,53335569,20221130,M,50대,경상남도,600.0,증가한 편이다,비슷할 것이다,4,6,32,10,50,10,30,0
2232,53335786,20221130,F,30대,경상남도,400.0,비슷하다,비슷할 것이다,0,3,6,50,0,0,50,0
2233,53335830,20221130,F,20대,전라북도,200.0,증가한 편이다,증가할 것이다,7,8,51,50,20,5,25,0
2234,53335839,20221130,M,30대,경기도,600.0,감소한 편이다,비슷할 것이다,3,12,39,20,0,0,80,0
2236,53335879,20221130,F,40대,경상남도,200.0,증가한 편이다,증가할 것이다,2,2,14,30,20,20,30,0
2237,53335928,20221130,F,30대,경기도,600.0,증가한 편이다,증가할 것이다,3,10,35,40,30,10,20,0
2238,53336078,20221130,F,60대,경상남도,200.0,비슷하다,비슷할 것이다,3,2,19,30,20,10,10,30
2239,53336277,20221130,F,50대,경상북도,400.0,증가한 편이다,비슷할 것이다,3,5,25,20,30,40,10,0
2240,53336423,20221130,M,40대,서울특별시,600.0,비슷하다,비슷할 것이다,1,5,15,30,20,20,30,0
2242,53336603,20221130,F,20대,대구광역시,600.0,감소한 편이다,감소할 것이다,8,13,66,50,30,15,5,0
2243,53336791,20221130,F,60대,대구광역시,200.0,비슷하다,비슷할 것이다,4,6,32,25,20,25,30,0
2244,53336824,20221130,F,60대,경기도,200.0,비슷하다,비슷할 것이다,4,8,36,30,0,20,50,0
2245,53336836,20221130,M,60대,인천광역시,400.0,증가한 편이다,감소할 것이다,5,8,41,50,10,10,30,0
2246,53336885,20221130,F,50대,강원도,700.0,증가한 편이다,증가할 것이다,2,2,14,0,70,20,10,0
2247,53337018,20221130,F,30대,경상남도,600.0,증가한 편이다,증가할 것이다,2,12,34,50,0,0,50,0
2248,53337087,20221130,F,20대,제주특별자치도,400.0,증가한 편이다,증가할 것이다,3,3,21,80,0,0,20,0
2249,53337126,20221130,F,40대,경기도,200.0,비슷하다,비슷할 것이다,7,7,49,30,10,30,30,0
2250,53337413,20221130,F,50대,광주광역시,600.0,증가한 편이다,증가할 것이다,0,15,30,50,0,0,50,0
2251,53337447,20221130,M,50대,부산광역시,600.0,비슷하다,비슷할 것이다,2,6,22,40,20,30,10,0
2252,53337528,20221130,F,40대,서울특별시,600.0,비슷하다,비슷할 것이다,3,3,21,40,20,30,10,0
2253,53337691,20221130,F,50대,서울특별시,400.0,비슷하다,비슷할 것이다,2,3,16,50,10,30,10,0
