RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53353348,20221123,F,40대,경기도,500이상700만원 미만,2,10,30,15,10,75,0,0
53353357,20221123,M,60대,대구광역시,무응답,0,2,4,0,42,58,0,0
53353431,20221123,M,20대,서울특별시,300이상500만원 미만,2,12,34,80,20,0,0,0
53353445,20221123,F,50대,인천광역시,500이상700만원 미만,2,6,22,50,0,0,50,0
53353567,20221123,M,50대,전라남도,700만원 이상,15,5,85,30,30,0,40,0
53353574,20221123,F,50대,서울특별시,700만원 이상,2,5,20,20,30,30,20,0
53353635,20221123,F,40대,경상북도,700만원 이상,3,10,35,10,20,20,50,0
53353710,20221123,F,60대,경상남도,300만원 미만,5,5,35,50,0,20,0,30
53353721,20221123,M,50대,경기도,300이상500만원 미만,2,8,26,10,20,10,20,40
53353943,20221123,M,40대,전라북도,300만원 미만,2,6,22,30,40,0,30,0
53354072,20221123,M,20대,인천광역시,300만원 미만,3,10,35,30,10,0,60,0
53354190,20221123,M,50대,경기도,300이상500만원 미만,1,3,11,20,30,10,40,0
53354251,20221123,M,40대,경기도,700만원 이상,1,8,21,10,50,30,10,0
53354264,20221123,M,50대,제주특별자치도,500이상700만원 미만,2,6,22,80,0,0,20,0
53354307,20221123,M,50대,경기도,700만원 이상,4,4,28,30,20,25,25,0
53354543,20221123,M,50대,충청남도,500이상700만원 미만,3,6,27,20,20,10,50,0
53354550,20221123,F,20대,경기도,300만원 미만,3,8,31,50,0,25,25,0
53354653,20221123,F,60대,서울특별시,500이상700만원 미만,3,5,25,30,30,20,20,0
53355181,20221123,M,50대,서울특별시,500이상700만원 미만,2,6,22,20,30,50,0,0
53355553,20221123,M,40대,경상북도,300이상500만원 미만,2,8,26,20,60,20,0,0
53355721,20221123,M,50대,대전광역시,700만원 이상,3,6,27,30,30,10,30,0
53355729,20221123,F,40대,서울특별시,300이상500만원 미만,3,5,25,20,40,40,0,0
53356096,20221123,M,50대,대구광역시,300이상500만원 미만,2,5,20,70,0,0,30,0
53356170,20221123,F,20대,대구광역시,700만원 이상,4,15,50,20,20,20,40,0
53356363,20221123,F,40대,경상남도,700만원 이상,2,4,18,0,100,0,0,0
53356414,20221123,M,20대,서울특별시,300이상500만원 미만,2,3,16,99,1,0,0,0
53356432,20221123,F,50대,서울특별시,300이상500만원 미만,0,2,4,30,10,20,20,20
53356454,20221123,F,40대,인천광역시,300이상500만원 미만,2,0,10,70,10,0,20,0
53356528,20221123,M,60대,인천광역시,300이상500만원 미만,3,5,25,60,10,20,10,0
53356646,20221123,M,40대,경기도,300이상500만원 미만,2,4,18,30,50,0,20,0
53356656,20221123,M,20대,서울특별시,300만원 미만,8,9,58,80,10,10,0,0
53356839,20221123,M,40대,부산광역시,700만원 이상,4,16,52,20,30,0,50,0
53356901,20221123,M,30대,부산광역시,300이상500만원 미만,3,14,43,70,0,0,30,0
53357036,20221123,M,60대,울산광역시,300만원 미만,2,4,18,50,20,10,20,0
53357043,20221123,M,50대,경기도,500이상700만원 미만,3,8,31,40,10,10,40,0
53357179,20221123,M,40대,경상남도,500이상700만원 미만,1,2,9,10,10,10,70,0
53357186,20221123,F,50대,경기도,500이상700만원 미만,4,10,40,30,20,10,40,0
53357191,20221123,M,40대,부산광역시,300만원 미만,2,1,12,30,50,0,20,0
53357215,20221123,F,20대,대전광역시,300이상500만원 미만,5,5,35,70,0,0,30,0
53357249,20221123,M,30대,충청남도,300이상500만원 미만,2,5,20,15,20,15,50,0
53357501,20221123,F,30대,충청남도,300만원 미만,1,4,13,30,10,0,60,0
53357762,20221123,F,20대,서울특별시,300만원 미만,1,8,21,30,15,40,15,0
53357996,20221123,F,20대,전라북도,300이상500만원 미만,4,6,32,20,35,10,35,0
53358266,20221123,M,50대,서울특별시,500이상700만원 미만,2,8,26,20,50,0,30,0
53358468,20221123,M,20대,인천광역시,700만원 이상,2,5,20,10,0,50,40,0
53358576,20221123,M,50대,서울특별시,700만원 이상,2,6,22,10,25,15,50,0
53358666,20221123,M,40대,대전광역시,300만원 미만,3,5,25,70,0,0,30,0
53358702,20221123,F,60대,경기도,700만원 이상,5,5,35,40,20,20,20,0
53358721,20221123,F,40대,대전광역시,300이상500만원 미만,5,7,39,60,10,10,20,0
53358779,20221123,F,30대,경기도,300이상500만원 미만,4,8,36,70,10,10,10,0
53358972,20221123,M,20대,경기도,500이상700만원 미만,3,7,29,30,50,10,10,0
53359042,20221123,M,50대,서울특별시,500이상700만원 미만,3,6,27,30,40,10,20,0
53359308,20221123,M,20대,서울특별시,300만원 미만,1,4,13,20,10,20,50,0
53359735,20221123,M,40대,서울특별시,700만원 이상,1,4,13,80,10,0,10,0
53359738,20221123,M,20대,인천광역시,무응답,1,1,7,20,50,0,30,0
53359757,20221123,F,50대,광주광역시,500이상700만원 미만,2,5,20,30,50,20,0,0
53359789,20221123,F,50대,부산광역시,500이상700만원 미만,1,3,11,40,10,25,25,0
53360013,20221123,M,60대,울산광역시,300만원 미만,6,8,46,20,50,10,20,0
53360069,20221123,F,40대,경기도,300이상500만원 미만,6,2,34,80,0,0,20,0
53360194,20221123,M,20대,경기도,300만원 미만,2,12,34,0,20,0,80,0
53360247,20221123,M,30대,광주광역시,300이상500만원 미만,1,2,9,60,0,0,40,0
53360359,20221123,F,30대,경상북도,500이상700만원 미만,2,2,14,55,25,10,10,0
53360664,20221123,M,40대,경상남도,300만원 미만,2,8,26,70,10,0,20,0
53360750,20221123,M,40대,서울특별시,500이상700만원 미만,1,3,11,0,50,0,50,0
53360800,20221123,M,20대,충청북도,300이상500만원 미만,3,8,31,25,40,25,10,0
53360904,20221123,F,20대,경기도,무응답,2,3,16,20,20,30,30,0
53360969,20221123,M,20대,전라북도,300만원 미만,8,8,56,40,20,0,40,0
53360992,20221123,F,40대,경기도,300만원 미만,2,8,26,40,30,0,30,0
53361037,20221123,F,50대,경기도,300만원 미만,3,1,17,30,40,10,20,0
53361073,20221123,F,20대,경기도,무응답,3,5,25,90,10,0,0,0
53361397,20221123,F,60대,경기도,300이상500만원 미만,3,2,19,50,20,0,30,0
53361755,20221123,F,50대,경기도,500이상700만원 미만,8,8,56,10,20,10,20,40
53361779,20221123,F,60대,대구광역시,700만원 이상,2,8,26,50,20,0,30,0
53362061,20221123,F,40대,경기도,300이상500만원 미만,2,5,20,50,30,0,20,0
53362328,20221123,M,30대,부산광역시,300만원 미만,3,4,23,50,20,20,10,0
53362397,20221123,M,20대,대구광역시,300이상500만원 미만,6,12,54,40,30,10,20,0
53362523,20221123,F,40대,인천광역시,500이상700만원 미만,1,4,13,50,0,0,50,0
53362857,20221123,M,30대,경기도,300이상500만원 미만,2,2,14,5,80,5,10,0
53363331,20221123,F,40대,경기도,700만원 이상,1,3,11,50,30,20,0,0
53363357,20221123,M,30대,충청남도,500이상700만원 미만,3,6,27,60,20,20,0,0
53363553,20221123,M,20대,경상북도,무응답,4,6,32,70,0,0,30,0
53363830,20221123,F,60대,전라남도,300만원 미만,2,2,14,10,50,20,10,10
53363831,20221123,F,40대,광주광역시,700만원 이상,2,5,20,20,10,10,10,50
53364110,20221123,M,30대,경기도,300이상500만원 미만,4,8,36,30,20,20,30,0
53364167,20221123,M,60대,경상남도,300이상500만원 미만,4,6,32,30,20,0,50,0
53364206,20221123,F,20대,대구광역시,300이상500만원 미만,2,2,14,100,0,0,0,0
53364213,20221123,F,50대,서울특별시,500이상700만원 미만,2,5,20,80,0,0,20,0
53364266,20221123,M,30대,경기도,300만원 미만,1,8,21,20,80,0,0,0
53364333,20221123,M,20대,충청남도,300만원 미만,2,14,38,40,40,10,10,0
53364503,20221123,M,20대,경기도,무응답,1,3,11,20,50,0,30,0
53364558,20221123,F,40대,서울특별시,300만원 미만,4,6,32,25,10,10,55,0
53364580,20221123,F,60대,광주광역시,300만원 미만,6,8,46,30,30,10,30,0
53364608,20221123,F,20대,경기도,300만원 미만,2,8,26,28,1,1,70,0
53364711,20221123,F,50대,서울특별시,700만원 이상,1,2,9,50,10,10,20,10
53364897,20221123,M,50대,서울특별시,무응답,1,3,11,35,20,20,25,0
53364905,20221123,F,40대,경기도,300이상500만원 미만,2,10,30,70,0,0,30,0
53364992,20221123,F,60대,충청남도,300만원 미만,2,1,12,30,30,0,40,0
53365253,20221123,M,20대,경기도,500이상700만원 미만,2,2,14,100,0,0,0,0
53365307,20221123,M,40대,서울특별시,700만원 이상,2,8,26,10,20,20,50,0
53365457,20221123,M,30대,부산광역시,500이상700만원 미만,2,3,16,50,30,0,20,0
53365548,20221123,M,20대,광주광역시,300이상500만원 미만,4,8,36,10,45,45,0,0
53365639,20221123,F,50대,서울특별시,300만원 미만,0,4,8,100,0,0,0,0
53365759,20221123,M,40대,울산광역시,300이상500만원 미만,2,4,18,20,20,40,20,0
53365833,20221123,M,40대,서울특별시,700만원 이상,4,10,40,80,0,0,20,0
53365906,20221123,M,40대,부산광역시,700만원 이상,5,10,45,30,20,10,30,10
53366061,20221123,M,50대,인천광역시,300이상500만원 미만,1,2,9,30,50,0,10,10
53366080,20221123,F,60대,대전광역시,300만원 미만,5,7,39,20,5,20,55,0
53366102,20221123,M,50대,경기도,300만원 미만,2,3,16,50,0,0,50,0
53366130,20221123,M,30대,울산광역시,300만원 미만,5,15,55,20,10,5,65,0
53366194,20221123,F,50대,경기도,500이상700만원 미만,2,3,16,0,60,10,30,0
53366727,20221123,F,40대,인천광역시,500이상700만원 미만,2,4,18,50,20,10,20,0
53366739,20221123,M,50대,인천광역시,300이상500만원 미만,2,8,26,30,20,40,10,0
53366867,20221123,F,50대,강원도,300이상500만원 미만,5,3,31,40,10,30,20,0
53366939,20221123,F,40대,경상남도,500이상700만원 미만,1,4,13,5,30,30,5,30
53367091,20221123,F,30대,경상남도,300만원 미만,2,10,30,30,10,50,10,0
53367108,20221123,M,30대,전라북도,300만원 미만,3,3,21,0,60,20,20,0
53367146,20221123,F,30대,경기도,300만원 미만,2,6,22,10,20,30,40,0
53367152,20221123,F,60대,충청북도,300만원 미만,6,8,46,20,70,0,10,0
53367302,20221123,M,60대,부산광역시,500이상700만원 미만,3,3,21,50,20,30,0,0
53367382,20221123,M,40대,서울특별시,500이상700만원 미만,2,4,18,10,20,20,0,50
53367493,20221123,F,20대,광주광역시,500이상700만원 미만,2,3,16,20,20,0,60,0
53367565,20221123,M,60대,서울특별시,700만원 이상,2,2,14,30,30,30,10,0
53367740,20221123,M,50대,경기도,700만원 이상,3,10,35,50,30,0,20,0
53367782,20221123,F,50대,경상남도,무응답,5,3,31,30,20,20,20,10
53367812,20221123,M,60대,울산광역시,300만원 미만,2,2,14,40,20,10,30,0
53367862,20221123,F,20대,경기도,300만원 미만,1,0,5,90,0,0,10,0
53367879,20221123,F,30대,부산광역시,300이상500만원 미만,1,3,11,50,10,20,20,0
53367900,20221123,M,50대,경기도,700만원 이상,3,8,31,50,20,10,10,10
53367986,20221123,M,60대,인천광역시,300만원 미만,2,3,16,10,30,30,30,0
53368106,20221123,M,40대,대구광역시,300이상500만원 미만,1,10,25,60,20,0,20,0
53368424,20221123,M,20대,경기도,무응답,3,3,21,50,30,10,10,0
53368449,20221123,F,40대,울산광역시,300이상500만원 미만,4,6,32,10,20,20,50,0
53368525,20221123,F,60대,경상북도,300이상500만원 미만,2,3,16,20,0,40,40,0
53368650,20221123,M,30대,강원도,700만원 이상,1,1,7,50,0,0,50,0
53368706,20221123,F,50대,충청남도,300만원 미만,3,2,19,40,30,0,30,0
53368917,20221123,M,60대,경기도,300이상500만원 미만,5,12,49,80,10,2,8,0
53368944,20221123,M,30대,경기도,500이상700만원 미만,2,2,14,85,5,3,7,0
53369066,20221123,F,60대,인천광역시,300만원 미만,3,5,25,30,20,30,20,0
53369130,20221123,F,30대,서울특별시,300만원 미만,4,8,36,40,10,40,10,0
53369231,20221123,F,60대,인천광역시,300만원 미만,0,0,0,60,0,0,0,40
53369269,20221123,M,20대,경상북도,300만원 미만,3,8,31,30,30,10,30,0
53369414,20221123,M,20대,부산광역시,500이상700만원 미만,3,6,27,50,50,0,0,0
53369737,20221123,M,30대,대구광역시,500이상700만원 미만,4,12,44,0,20,60,20,0
53369952,20221123,M,60대,경상북도,300만원 미만,1,2,9,10,70,0,20,0
53369971,20221123,M,50대,제주특별자치도,700만원 이상,1,4,13,30,50,10,10,0
53370001,20221123,M,50대,경상북도,700만원 이상,3,8,31,60,20,10,10,0
53370029,20221123,F,60대,경기도,300만원 미만,2,5,20,80,20,0,0,0
53370223,20221123,M,40대,전라북도,300만원 미만,1,3,11,20,20,30,30,0
53370336,20221123,M,40대,인천광역시,500이상700만원 미만,1,2,9,40,20,10,30,0
53370416,20221123,M,50대,강원도,300이상500만원 미만,3,8,31,10,30,10,30,20
53370486,20221123,M,20대,충청남도,무응답,3,6,27,20,10,50,20,0
53370771,20221123,F,40대,부산광역시,700만원 이상,2,4,18,20,10,30,30,10
53370805,20221123,M,50대,인천광역시,300이상500만원 미만,2,3,16,50,20,10,20,0
53370986,20221123,M,20대,부산광역시,무응답,2,6,22,60,20,20,0,0
53371001,20221123,M,30대,대전광역시,500이상700만원 미만,3,8,31,10,5,35,50,0
53371186,20221123,F,30대,경기도,300이상500만원 미만,2,3,16,80,0,0,20,0
53371316,20221123,M,20대,부산광역시,무응답,6,12,54,100,0,0,0,0
53371340,20221123,F,40대,부산광역시,300만원 미만,1,10,25,20,20,20,20,20
53371420,20221123,M,30대,경기도,700만원 이상,3,10,35,40,20,10,30,0
53371568,20221123,F,20대,서울특별시,500이상700만원 미만,1,3,11,60,0,30,10,0
53371594,20221123,F,60대,충청남도,300이상500만원 미만,4,4,28,10,50,20,20,0
53371614,20221123,M,50대,인천광역시,300이상500만원 미만,1,3,11,50,30,0,20,0
53371642,20221123,M,30대,경상남도,300이상500만원 미만,3,3,21,0,100,0,0,0
53371670,20221123,F,60대,전라북도,500이상700만원 미만,3,6,27,40,20,10,10,20
53371716,20221123,F,20대,서울특별시,무응답,2,16,42,30,20,10,40,0
53372041,20221123,M,50대,부산광역시,700만원 이상,1,2,9,20,20,20,40,0
53372303,20221123,M,40대,제주특별자치도,500이상700만원 미만,3,10,35,30,30,30,10,0
53372484,20221123,F,30대,서울특별시,300이상500만원 미만,3,7,29,60,20,10,10,0
53372536,20221123,M,40대,서울특별시,300만원 미만,1,2,9,30,30,20,20,0
53373027,20221123,M,20대,경기도,무응답,3,12,39,50,10,10,30,0
53373337,20221123,M,40대,충청북도,300만원 미만,2,1,12,20,0,0,80,0
53373453,20221123,M,20대,인천광역시,300만원 미만,3,9,33,50,20,0,30,0
53373596,20221123,F,40대,경기도,500이상700만원 미만,2,5,20,70,0,0,30,0
53373623,20221123,M,50대,대전광역시,700만원 이상,2,5,20,40,30,10,20,0
53373680,20221123,M,40대,경기도,700만원 이상,3,6,27,40,50,10,0,0
53373687,20221123,F,40대,대구광역시,300이상500만원 미만,3,0,15,50,0,40,10,0
53373725,20221123,M,20대,경기도,300만원 미만,2,5,20,20,20,30,30,0
53373755,20221123,M,50대,인천광역시,500이상700만원 미만,3,8,31,50,25,5,20,0
53373924,20221123,M,40대,부산광역시,300이상500만원 미만,1,2,9,60,10,10,20,0
53374329,20221123,M,30대,서울특별시,300만원 미만,3,2,19,20,30,30,20,0
53374468,20221123,F,50대,부산광역시,500이상700만원 미만,1,1,7,30,0,0,50,20
53374474,20221123,F,60대,인천광역시,300이상500만원 미만,1,3,11,10,30,0,30,30
53374475,20221123,M,60대,대구광역시,300만원 미만,3,3,21,20,20,10,20,30
53374680,20221123,F,40대,서울특별시,700만원 이상,3,5,25,7,40,3,50,0
53374980,20221123,F,40대,서울특별시,300만원 미만,1,12,29,70,10,10,10,0
53375045,20221123,M,20대,충청북도,300이상500만원 미만,1,1,7,5,65,0,30,0
53375095,20221123,M,20대,경기도,700만원 이상,5,6,37,64,35,0,1,0
53375144,20221123,F,20대,강원도,무응답,12,12,84,60,10,5,25,0
53375219,20221123,F,50대,서울특별시,700만원 이상,1,3,11,40,5,20,30,5
53375364,20221123,F,30대,경기도,300이상500만원 미만,3,5,25,70,0,0,30,0
53375373,20221123,M,30대,서울특별시,500이상700만원 미만,1,1,7,0,100,0,0,0
53375464,20221123,M,40대,강원도,500이상700만원 미만,1,2,9,30,50,10,10,0
53375619,20221123,M,60대,서울특별시,300만원 미만,2,3,16,10,30,20,30,10
53375631,20221123,M,40대,대구광역시,700만원 이상,2,4,18,40,30,20,10,0
53376056,20221123,M,30대,서울특별시,300만원 미만,8,8,56,70,10,20,0,0
53376181,20221123,F,60대,충청남도,300이상500만원 미만,4,3,26,10,40,20,30,0
53376308,20221123,F,40대,울산광역시,300이상500만원 미만,1,1,7,70,10,5,15,0
53376407,20221123,F,40대,강원도,300이상500만원 미만,2,5,20,20,80,0,0,0
53376601,20221123,M,30대,경상남도,300만원 미만,2,5,20,70,10,0,20,0
53376671,20221123,F,60대,전라남도,300만원 미만,1,2,9,60,10,10,10,10
53376823,20221123,M,30대,울산광역시,300만원 미만,2,18,46,70,10,10,10,0
53376833,20221123,F,20대,경상남도,300이상500만원 미만,5,5,35,30,10,10,50,0
53377050,20221123,F,50대,광주광역시,700만원 이상,2,3,16,40,30,20,10,0
53377054,20221123,F,60대,전라북도,300만원 미만,4,0,20,5,70,20,5,0
53377167,20221123,F,50대,경상북도,300이상500만원 미만,2,0,10,10,80,10,0,0
53377184,20221123,F,50대,전라남도,700만원 이상,3,5,25,45,0,5,50,0
53377223,20221123,F,30대,인천광역시,500이상700만원 미만,4,12,44,40,20,20,20,0
53377405,20221123,F,40대,경상북도,무응답,4,8,36,60,30,0,10,0
53377534,20221123,F,20대,경기도,무응답,5,8,41,30,20,10,40,0
