RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53355110,20221102,M,40대,경기도,300이상500만원 미만,1,5,15,60,10,20,10,0
53355154,20221102,M,20대,서울특별시,300만원 미만,8,10,60,60,30,0,10,0
53355191,20221102,M,40대,강원도,300이상500만원 미만,2,4,18,20,40,10,30,0
53355384,20221102,M,40대,경상북도,300이상500만원 미만,1,10,25,20,20,30,5,25
53355425,20221102,M,20대,강원도,300만원 미만,3,8,31,0,80,0,20,0
53355563,20221102,M,40대,대구광역시,300이상500만원 미만,2,8,26,60,30,0,10,0
53355637,20221102,F,50대,경기도,700만원 이상,3,7,29,70,0,20,10,0
53355797,20221102,M,50대,강원도,700만원 이상,1,3,11,100,0,0,0,0
53355813,20221102,M,40대,경기도,300이상500만원 미만,2,4,18,40,40,0,20,0
53355993,20221102,M,50대,서울특별시,500이상700만원 미만,2,10,30,10,30,5,55,0
53356142,20221102,M,40대,경기도,300이상500만원 미만,1,3,11,80,0,20,0,0
53356157,20221102,F,50대,경상남도,300이상500만원 미만,2,1,12,50,10,20,20,0
53356190,20221102,M,30대,전라북도,300만원 미만,3,3,21,90,0,10,0,0
53356212,20221102,M,60대,경기도,300이상500만원 미만,5,5,35,30,70,0,0,0
53356322,20221102,F,50대,서울특별시,300만원 미만,3,6,27,70,0,20,10,0
53356366,20221102,M,40대,대전광역시,300만원 미만,4,4,28,20,50,10,10,10
53356507,20221102,F,30대,부산광역시,500이상700만원 미만,1,3,11,20,0,0,80,0
53356658,20221102,F,50대,경상남도,300만원 미만,6,4,38,80,0,0,20,0
53356672,20221102,M,20대,서울특별시,300이상500만원 미만,2,5,20,20,30,10,40,0
53356777,20221102,F,60대,충청북도,500이상700만원 미만,2,2,14,10,30,30,30,0
53356844,20221102,M,40대,서울특별시,700만원 이상,2,3,16,60,0,0,40,0
53357192,20221102,F,50대,서울특별시,700만원 이상,1,1,7,0,30,0,70,0
53357286,20221102,M,20대,경기도,300이상500만원 미만,4,8,36,50,10,10,30,0
53357312,20221102,F,40대,경상북도,500이상700만원 미만,2,5,20,20,20,10,50,0
53357329,20221102,F,50대,충청북도,700만원 이상,10,15,80,30,50,0,20,0
53357464,20221102,M,60대,충청남도,300이상500만원 미만,5,12,49,50,0,30,20,0
53357550,20221102,M,50대,전라남도,500이상700만원 미만,3,15,45,15,50,5,30,0
53357596,20221102,M,30대,부산광역시,300만원 미만,8,12,64,20,20,20,40,0
53357604,20221102,F,30대,전라남도,300이상500만원 미만,3,8,31,80,0,10,10,0
53357821,20221102,M,20대,충청북도,300이상500만원 미만,4,6,32,20,20,10,50,0
53357874,20221102,F,40대,부산광역시,300이상500만원 미만,2,5,20,90,10,0,0,0
53357881,20221102,M,20대,경기도,300만원 미만,4,5,30,70,0,0,30,0
53357982,20221102,F,30대,전라북도,300이상500만원 미만,0,1,2,90,0,0,10,0
53358071,20221102,M,30대,대전광역시,500이상700만원 미만,1,2,9,60,10,0,30,0
53358271,20221102,M,40대,서울특별시,300이상500만원 미만,2,2,14,20,20,20,40,0
53358364,20221102,M,30대,전라남도,300만원 미만,1,1,7,100,0,0,0,0
53358404,20221102,F,50대,울산광역시,300만원 미만,2,0,10,0,0,0,100,0
53358442,20221102,M,50대,경기도,700만원 이상,2,4,18,60,30,5,5,0
53358593,20221102,M,60대,대전광역시,500이상700만원 미만,1,5,15,10,50,10,30,0
53358618,20221102,M,20대,강원도,500이상700만원 미만,4,8,36,20,30,10,40,0
53358759,20221102,F,20대,인천광역시,300이상500만원 미만,3,8,31,30,20,25,25,0
53358801,20221102,F,20대,전라남도,무응답,6,12,54,50,0,10,40,0
53358840,20221102,M,20대,경기도,300만원 미만,2,6,22,0,0,100,0,0
53359048,20221102,F,30대,경기도,300만원 미만,3,6,27,60,15,10,15,0
53359075,20221102,M,20대,강원도,300이상500만원 미만,2,8,26,100,0,0,0,0
53359118,20221102,M,60대,경기도,500이상700만원 미만,3,10,35,60,5,5,30,0
53359589,20221102,F,50대,제주특별자치도,300이상500만원 미만,2,6,22,20,30,40,10,0
53359717,20221102,M,30대,대구광역시,300이상500만원 미만,2,10,30,30,50,0,20,0
53359806,20221102,F,60대,부산광역시,300만원 미만,7,5,45,20,10,20,50,0
53359902,20221102,F,40대,경기도,300만원 미만,6,12,54,20,0,0,0,80
53359920,20221102,M,40대,경상북도,300이상500만원 미만,1,2,9,30,20,0,50,0
53359935,20221102,F,60대,충청북도,300만원 미만,5,10,45,0,60,40,0,0
53360009,20221102,M,30대,대구광역시,300이상500만원 미만,1,4,13,80,0,0,20,0
53360097,20221102,M,40대,인천광역시,300이상500만원 미만,5,7,39,50,10,5,35,0
53360193,20221102,M,60대,전라남도,300이상500만원 미만,5,5,35,20,35,35,10,0
53360302,20221102,M,50대,충청남도,700만원 이상,5,8,41,25,25,25,25,0
53360308,20221102,F,40대,경상남도,300이상500만원 미만,1,4,13,40,20,10,30,0
53360350,20221102,M,40대,경기도,300이상500만원 미만,1,3,11,50,20,10,20,0
53360433,20221102,M,60대,광주광역시,700만원 이상,8,8,56,40,30,10,20,0
53360624,20221102,F,60대,인천광역시,700만원 이상,3,2,19,55,30,10,5,0
53360646,20221102,M,60대,충청북도,300이상500만원 미만,1,4,13,30,0,0,70,0
53360885,20221102,M,50대,전라북도,500이상700만원 미만,2,14,38,40,20,10,30,0
53360912,20221102,M,30대,경상북도,300만원 미만,4,12,44,40,30,0,30,0
53360956,20221102,F,40대,인천광역시,500이상700만원 미만,1,3,11,20,0,0,0,80
53361032,20221102,M,30대,부산광역시,300이상500만원 미만,3,16,47,60,20,0,20,0
53361103,20221102,F,60대,충청남도,300이상500만원 미만,1,4,13,10,0,0,90,0
53361190,20221102,F,60대,전라남도,300이상500만원 미만,4,2,24,20,50,0,30,0
53361468,20221102,F,40대,경기도,300만원 미만,0,12,24,0,0,0,50,50
53361645,20221102,F,40대,광주광역시,300이상500만원 미만,1,3,11,80,0,0,20,0
53361846,20221102,F,50대,전라북도,500이상700만원 미만,2,3,16,0,20,70,10,0
53361855,20221102,F,40대,경상남도,300만원 미만,2,5,20,30,10,5,55,0
53361945,20221102,F,50대,대전광역시,500이상700만원 미만,5,10,45,30,10,10,50,0
53362081,20221102,M,30대,인천광역시,300이상500만원 미만,1,1,7,100,0,0,0,0
53362224,20221102,F,40대,전라남도,500이상700만원 미만,1,2,9,20,30,30,10,10
53362368,20221102,F,50대,충청북도,300이상500만원 미만,5,2,29,30,20,10,20,20
53362422,20221102,F,30대,서울특별시,300만원 미만,2,5,20,50,10,10,30,0
53362584,20221102,F,30대,대구광역시,300이상500만원 미만,14,14,98,70,10,10,10,0
53362736,20221102,F,20대,대구광역시,700만원 이상,5,5,35,40,15,15,30,0
53362847,20221102,F,30대,경기도,700만원 이상,3,4,23,50,10,20,20,0
53362964,20221102,F,20대,경상북도,무응답,6,14,58,10,30,10,50,0
53363078,20221102,F,20대,전라북도,300만원 미만,6,6,42,50,50,0,0,0
53363146,20221102,M,40대,강원도,500이상700만원 미만,3,6,27,45,25,5,25,0
53363247,20221102,F,20대,강원도,500이상700만원 미만,4,5,30,50,30,10,10,0
53363269,20221102,M,50대,경기도,300이상500만원 미만,2,3,16,20,20,40,20,0
53363480,20221102,F,40대,울산광역시,300이상500만원 미만,0,12,24,5,0,5,90,0
53363664,20221102,M,30대,충청남도,500이상700만원 미만,2,6,22,30,30,10,30,0
53363689,20221102,M,60대,인천광역시,300이상500만원 미만,3,6,27,30,30,20,20,0
53363699,20221102,F,50대,대구광역시,500이상700만원 미만,2,4,18,70,0,0,0,30
53363839,20221102,M,20대,경상남도,무응답,6,9,48,69,30,0,1,0
53364016,20221102,F,20대,부산광역시,300이상500만원 미만,2,5,20,70,0,0,30,0
53364033,20221102,F,30대,충청남도,300만원 미만,1,4,13,80,20,0,0,0
53364076,20221102,M,60대,경기도,500이상700만원 미만,2,2,14,10,30,10,20,30
53364317,20221102,M,30대,경상남도,500이상700만원 미만,2,6,22,70,15,10,5,0
53364374,20221102,F,60대,세종특별자치시,300이상500만원 미만,1,1,7,30,30,0,40,0
53364523,20221102,F,60대,경기도,500이상700만원 미만,3,2,19,25,25,25,25,0
53364708,20221102,F,40대,서울특별시,700만원 이상,3,6,27,50,0,50,0,0
53364722,20221102,M,20대,경기도,700만원 이상,1,3,11,80,0,10,10,0
53364776,20221102,F,50대,충청북도,700만원 이상,3,5,25,90,0,8,2,0
53364942,20221102,F,30대,전라북도,500이상700만원 미만,1,3,11,90,0,0,0,10
53364969,20221102,M,40대,충청남도,500이상700만원 미만,2,3,16,50,30,0,20,0
53365020,20221102,M,40대,전라남도,300만원 미만,2,3,16,30,30,0,40,0
53365045,20221102,M,30대,서울특별시,300이상500만원 미만,1,3,11,10,10,30,50,0
53365075,20221102,M,20대,경기도,300만원 미만,5,8,41,40,30,10,20,0
53365244,20221102,F,40대,대구광역시,300만원 미만,10,10,70,10,40,10,40,0
53365392,20221102,F,40대,경기도,300만원 미만,4,8,36,40,0,0,60,0
53365411,20221102,M,50대,경기도,500이상700만원 미만,1,2,9,50,0,0,50,0
53365472,20221102,F,40대,강원도,700만원 이상,2,4,18,40,20,10,30,0
53365544,20221102,M,20대,전라북도,300이상500만원 미만,2,4,18,20,20,20,40,0
53365835,20221102,M,60대,세종특별자치시,700만원 이상,4,4,28,30,30,10,30,0
53365962,20221102,M,40대,서울특별시,300만원 미만,1,7,19,50,40,0,10,0
53366134,20221102,M,30대,울산광역시,300이상500만원 미만,3,8,31,30,10,30,30,0
53366465,20221102,F,30대,경기도,300만원 미만,2,5,20,30,30,5,35,0
53366515,20221102,F,20대,경상북도,500이상700만원 미만,3,10,35,40,40,20,0,0
53366602,20221102,F,60대,충청남도,300이상500만원 미만,5,5,35,50,30,0,20,0
53366672,20221102,F,40대,서울특별시,300이상500만원 미만,5,2,29,70,10,10,10,0
53366689,20221102,F,50대,충청남도,500이상700만원 미만,4,6,32,60,0,20,20,0
53366722,20221102,M,40대,경기도,300이상500만원 미만,1,3,11,50,10,10,30,0
53366798,20221102,F,60대,충청북도,무응답,3,5,25,20,30,20,10,20
53366812,20221102,F,60대,부산광역시,500이상700만원 미만,1,1,7,40,20,10,30,0
53366813,20221102,M,50대,경기도,700만원 이상,1,1,7,0,100,0,0,0
53366820,20221102,M,60대,서울특별시,500이상700만원 미만,1,2,9,30,60,0,10,0
53366902,20221102,M,60대,강원도,700만원 이상,2,4,18,20,40,20,20,0
53366946,20221102,M,60대,경상남도,300이상500만원 미만,3,15,45,90,0,0,10,0
53367039,20221102,F,30대,경기도,700만원 이상,2,8,26,30,40,10,20,0
53367097,20221102,F,40대,경기도,500이상700만원 미만,2,5,20,50,20,10,20,0
53367197,20221102,F,50대,경기도,300만원 미만,1,5,15,80,0,0,20,0
53367281,20221102,M,30대,대구광역시,500이상700만원 미만,3,10,35,5,30,50,15,0
53367465,20221102,F,60대,경기도,300이상500만원 미만,2,6,22,30,30,10,10,20
53367631,20221102,M,50대,서울특별시,700만원 이상,3,6,27,20,30,20,30,0
53367706,20221102,M,50대,경상북도,500이상700만원 미만,0,0,0,0,0,60,40,0
53367796,20221102,M,20대,부산광역시,300만원 미만,8,12,64,50,10,0,40,0
53367832,20221102,F,30대,경기도,300만원 미만,4,6,32,10,10,30,50,0
53367840,20221102,M,50대,광주광역시,500이상700만원 미만,2,5,20,20,30,10,40,0
53367877,20221102,M,40대,충청남도,500이상700만원 미만,1,2,9,5,5,5,5,80
53367914,20221102,M,30대,경기도,300만원 미만,5,12,49,60,30,0,10,0
53368019,20221102,F,60대,부산광역시,300이상500만원 미만,3,3,21,10,0,10,80,0
53368101,20221102,M,40대,부산광역시,700만원 이상,2,8,26,20,20,30,30,0
53368213,20221102,M,60대,경기도,300이상500만원 미만,3,5,25,10,40,30,20,0
53368352,20221102,F,60대,제주특별자치도,300이상500만원 미만,4,5,30,30,10,20,40,0
53368419,20221102,M,50대,경기도,300이상500만원 미만,1,1,7,20,50,0,30,0
53368457,20221102,F,40대,부산광역시,500이상700만원 미만,2,3,16,30,20,30,20,0
53368464,20221102,M,50대,충청북도,700만원 이상,2,4,18,40,10,20,30,0
53368489,20221102,F,60대,대구광역시,300만원 미만,2,10,30,20,10,40,30,0
53368517,20221102,F,40대,경상남도,300이상500만원 미만,4,2,24,20,0,0,60,20
53368866,20221102,M,50대,서울특별시,500이상700만원 미만,2,6,22,50,30,0,20,0
53369014,20221102,M,40대,서울특별시,300이상500만원 미만,2,4,18,0,40,20,40,0
53369126,20221102,M,20대,서울특별시,300만원 미만,3,10,35,65,5,5,25,0
53369224,20221102,M,50대,경상남도,700만원 이상,2,5,20,10,30,30,30,0
53369273,20221102,F,40대,부산광역시,500이상700만원 미만,2,4,18,30,50,0,20,0
53369344,20221102,M,40대,서울특별시,300이상500만원 미만,1,5,15,100,0,0,0,0
53369829,20221102,F,60대,인천광역시,300만원 미만,1,4,13,20,10,10,60,0
53369904,20221102,M,20대,경상북도,무응답,2,10,30,20,10,0,70,0
53369980,20221102,M,30대,경기도,300이상500만원 미만,2,2,14,100,0,0,0,0
53370026,20221102,F,20대,인천광역시,무응답,3,6,27,30,10,20,40,0
53370245,20221102,F,20대,서울특별시,300만원 미만,10,10,70,80,0,0,20,0
53370290,20221102,M,30대,경기도,500이상700만원 미만,1,6,17,70,0,0,20,10
53370327,20221102,M,20대,경기도,300이상500만원 미만,4,8,36,100,0,0,0,0
53370506,20221102,M,40대,경기도,300이상500만원 미만,1,4,13,70,0,30,0,0
53370712,20221102,F,20대,경기도,300만원 미만,1,6,17,80,0,15,5,0
53370768,20221102,F,50대,경기도,700만원 이상,1,5,15,40,30,0,30,0
53370974,20221102,M,50대,부산광역시,700만원 이상,4,8,36,30,30,20,20,0
53370984,20221102,M,20대,울산광역시,300이상500만원 미만,5,10,45,80,0,0,20,0
53371000,20221102,M,20대,경기도,300이상500만원 미만,3,6,27,40,10,10,40,0
53371315,20221102,F,40대,경기도,500이상700만원 미만,6,12,54,50,20,30,0,0
53371428,20221102,M,50대,경상남도,300이상500만원 미만,3,10,35,40,10,20,10,20
53371560,20221102,M,20대,경기도,700만원 이상,2,15,40,40,30,10,20,0
53371634,20221102,F,50대,전라남도,300만원 미만,2,4,18,50,10,10,20,10
53371977,20221102,F,50대,경상북도,300이상500만원 미만,6,5,40,20,40,40,0,0
53372026,20221102,F,30대,경기도,700만원 이상,3,10,35,50,30,10,10,0
53372197,20221102,M,40대,경기도,300이상500만원 미만,2,5,20,80,15,0,5,0
53372355,20221102,M,30대,경기도,300만원 미만,2,2,14,70,20,0,10,0
53372407,20221102,M,40대,광주광역시,500이상700만원 미만,1,3,11,30,30,0,15,25
53372574,20221102,F,40대,경기도,300만원 미만,1,4,13,50,0,0,40,10
53372772,20221102,F,20대,대구광역시,500이상700만원 미만,2,2,14,20,20,20,40,0
53373089,20221102,M,30대,경상북도,500이상700만원 미만,2,3,16,90,0,0,0,10
53373138,20221102,F,20대,대구광역시,300만원 미만,1,2,9,0,0,80,20,0
53373172,20221102,M,40대,경상북도,300만원 미만,2,0,10,60,20,0,20,0
53373367,20221102,M,40대,경기도,300이상500만원 미만,4,6,32,40,30,0,30,0
53373447,20221102,F,20대,서울특별시,300만원 미만,4,8,36,40,0,40,20,0
53373540,20221102,M,30대,전라남도,300만원 미만,1,1,7,50,20,0,30,0
53373568,20221102,F,30대,경기도,300이상500만원 미만,2,6,22,60,40,0,0,0
53373806,20221102,M,20대,대구광역시,300만원 미만,1,3,11,30,40,0,30,0
53373839,20221102,M,30대,서울특별시,300만원 미만,2,4,18,40,50,10,0,0
53373857,20221102,M,40대,부산광역시,700만원 이상,3,12,39,20,5,20,55,0
53374038,20221102,M,30대,부산광역시,300만원 미만,2,8,26,90,0,0,10,0
53374138,20221102,F,60대,대구광역시,300이상500만원 미만,3,5,25,60,30,0,10,0
53374283,20221102,F,50대,경기도,300만원 미만,9,12,69,4,2,0,6,88
53374704,20221102,M,50대,서울특별시,500이상700만원 미만,3,5,25,50,20,10,20,0
53374771,20221102,M,50대,경기도,700만원 이상,1,3,11,10,10,70,10,0
53374855,20221102,F,40대,경기도,500이상700만원 미만,1,3,11,20,20,20,20,20
53375298,20221102,M,30대,서울특별시,300만원 미만,2,4,18,70,10,10,10,0
53375400,20221102,M,50대,충청북도,300이상500만원 미만,1,3,11,80,10,0,10,0
53375441,20221102,F,20대,부산광역시,300만원 미만,4,8,36,70,0,0,30,0
53375483,20221102,M,30대,대구광역시,300이상500만원 미만,4,10,40,70,30,0,0,0
53375537,20221102,M,60대,인천광역시,300이상500만원 미만,3,8,31,5,15,30,50,0
53375758,20221102,F,50대,전라북도,300이상500만원 미만,1,1,7,60,10,10,20,0
53375766,20221102,F,50대,전라북도,300이상500만원 미만,2,5,20,30,0,50,20,0
53375836,20221102,M,40대,대구광역시,300이상500만원 미만,2,4,18,30,10,10,50,0
53376039,20221102,F,20대,경기도,300만원 미만,4,8,36,50,0,0,50,0
53376048,20221102,F,20대,충청남도,700만원 이상,1,2,9,0,0,0,0,100
53376150,20221102,F,50대,경상남도,300만원 미만,2,2,14,30,10,25,20,15
53376154,20221102,M,40대,경기도,500이상700만원 미만,3,6,27,15,20,50,10,5
53376173,20221102,F,60대,울산광역시,700만원 이상,3,3,21,10,60,10,20,0
53376254,20221102,F,30대,전라북도,300이상500만원 미만,1,2,9,0,100,0,0,0
53376289,20221102,M,60대,제주특별자치도,300이상500만원 미만,5,5,35,20,40,20,20,0
53376511,20221102,M,60대,충청남도,300만원 미만,1,10,25,50,20,20,10,0
53376709,20221102,M,40대,울산광역시,300만원 미만,2,3,16,40,30,30,0,0
53376818,20221102,F,50대,서울특별시,300이상500만원 미만,0,10,20,10,20,30,20,20
53376835,20221102,M,20대,경기도,무응답,5,9,43,50,0,0,50,0
53376856,20221102,M,50대,경기도,500이상700만원 미만,5,12,49,40,20,15,25,0
53377393,20221102,F,50대,대구광역시,500이상700만원 미만,2,0,10,30,40,10,20,0
53377523,20221102,F,60대,강원도,300만원 미만,2,2,14,0,50,0,50,0
